departement_code,Date,temperature
05,2016-07-03,19.22500000000003
05,2016-07-04,20.93750000000002
05,2016-07-05,21.91250000000003
05,2016-07-06,21.37500000000002
05,2016-07-07,23.13750000000001
05,2016-07-08,21.87500000000003
05,2016-07-09,24.25000000000003
05,2016-07-10,25.050000000000026
05,2016-07-11,24.01250000000003
05,2016-07-12,19.250000000000036
05,2016-07-13,15.837500000000013
05,2016-07-14,13.02500000000002
05,2016-07-15,14.462500000000027
05,2016-07-16,16.90000000000002
05,2016-07-17,21.37500000000003
05,2016-07-18,23.00000000000003
05,2016-07-19,24.875000000000014
05,2016-07-20,24.41250000000003
05,2016-07-21,25.450000000000024
05,2016-07-22,21.050000000000026
05,2016-07-23,17.175000000000026
05,2016-07-24,18.87500000000002
05,2016-07-25,20.350000000000023
05,2016-07-26,22.46250000000002
05,2016-07-27,21.537500000000016
05,2016-07-28,20.68750000000003
05,2016-07-29,22.62500000000003
05,2016-07-30,22.98750000000002
05,2016-07-31,20.287500000000023
05,2016-08-01,18.337500000000027
05,2016-08-02,20.33750000000002
05,2016-08-03,22.46250000000002
05,2016-08-04,22.83750000000002
05,2016-08-05,18.162500000000016
05,2016-08-06,16.85000000000003
05,2016-08-07,18.90000000000002
05,2016-08-08,20.900000000000027
05,2016-08-09,18.962500000000013
05,2016-08-10,16.925000000000026
05,2016-08-11,15.962500000000027
05,2016-08-12,17.562500000000014
05,2016-08-13,21.075000000000017
05,2016-08-14,22.08750000000002
05,2016-08-15,22.462500000000034
05,2016-08-16,21.650000000000027
05,2016-08-17,18.90000000000002
05,2016-08-18,20.13750000000003
05,2016-08-19,21.812500000000036
05,2016-08-20,17.68750000000003
05,2016-08-21,17.762500000000017
05,2016-08-22,17.88750000000001
05,2016-08-23,21.450000000000024
05,2016-08-24,23.300000000000026
05,2016-08-25,23.212500000000027
05,2016-08-26,24.425000000000026
05,2016-08-27,23.900000000000034
05,2016-08-28,23.500000000000036
05,2016-08-29,22.53750000000003
05,2016-08-30,19.76250000000001
05,2016-08-31,19.93750000000003
05,2016-09-01,21.550000000000033
05,2016-09-02,22.200000000000017
05,2016-09-03,22.062500000000014
05,2016-09-04,22.01250000000003
05,2016-09-05,20.93750000000002
05,2016-09-06,20.00000000000002
05,2016-09-07,22.525000000000027
05,2016-09-08,20.30000000000002
05,2016-09-09,21.650000000000013
05,2016-09-10,20.01250000000003
05,2016-09-11,20.587500000000027
05,2016-09-12,19.25000000000003
05,2016-09-13,18.36250000000002
05,2016-09-14,18.65000000000002
05,2016-09-15,17.600000000000023
05,2016-09-16,13.475000000000016
05,2016-09-17,9.987500000000018
05,2016-09-18,11.775000000000027
05,2016-09-19,12.800000000000018
05,2016-09-20,14.325000000000024
05,2016-09-21,13.325000000000024
05,2016-09-22,14.812500000000021
05,2016-09-23,15.825000000000024
05,2016-09-24,13.812500000000021
05,2016-09-25,13.800000000000018
05,2016-09-26,15.900000000000027
05,2016-09-27,13.83750000000002
05,2016-09-28,14.65000000000002
05,2016-09-29,15.225000000000016
05,2016-09-30,14.312500000000021
05,2016-10-01,11.375000000000021
05,2016-10-02,11.000000000000014
05,2016-10-03,10.85000000000003
05,2016-10-04,11.46250000000002
05,2016-10-05,11.862500000000026
05,2016-10-06,10.142857142857158
05,2016-10-07,12.062500000000028
05,2016-10-08,10.200000000000031
05,2016-10-09,8.137500000000017
05,2016-10-10,7.562500000000014
05,2016-10-11,6.850000000000024
05,2016-10-12,6.725000000000016
05,2016-10-13,5.825000000000017
05,2016-10-14,7.062500000000028
05,2016-10-15,10.687500000000014
05,2016-10-16,10.550000000000026
05,2016-10-17,9.162500000000016
05,2016-10-18,9.687500000000028
05,2016-10-19,7.562500000000014
05,2016-10-20,5.725000000000023
05,2016-10-21,5.262500000000024
05,2016-10-22,7.737500000000026
05,2016-10-23,7.737500000000026
05,2016-10-24,12.725000000000023
05,2016-10-25,11.762500000000024
05,2016-10-26,10.987500000000018
05,2016-10-27,10.412500000000023
05,2016-10-28,9.637500000000017
05,2016-10-29,10.58750000000002
05,2016-10-30,12.51250000000001
05,2016-10-31,11.77500000000002
05,2016-11-01,10.671428571428594
05,2016-11-02,8.812500000000021
05,2016-11-03,6.175000000000026
05,2016-11-04,7.287500000000023
05,2016-11-05,6.500000000000028
05,2016-11-06,6.325000000000017
05,2016-11-07,1.4125000000000298
05,2016-11-08,0.8833333333333542
05,2016-11-09,-1.424999999999983
05,2016-11-10,2.012500000000024
05,2016-11-11,4.350000000000023
05,2016-11-12,0.7500000000000284
05,2016-11-13,3.650000000000027
05,2016-11-14,5.062500000000014
05,2016-11-15,2.262500000000017
05,2016-11-16,4.5500000000000185
05,2016-11-17,5.975000000000023
05,2016-11-18,6.22500000000003
05,2016-11-19,7.450000000000017
05,2016-11-20,4.562500000000014
05,2016-11-21,6.812500000000021
05,2016-11-22,8.450000000000024
05,2016-11-23,10.925000000000011
05,2016-11-24,9.425000000000026
05,2016-11-25,7.400000000000027
05,2016-11-26,5.937500000000028
05,2016-11-27,4.77500000000002
05,2016-11-28,4.312500000000021
05,2016-11-29,5.162500000000016
05,2016-11-30,2.2375000000000256
05,2016-12-01,2.387500000000017
05,2016-12-02,4.862500000000011
05,2016-12-03,3.887500000000024
05,2016-12-04,6.162500000000037
05,2016-12-05,5.10000000000003
05,2016-12-06,4.912500000000023
05,2016-12-07,5.0500000000000185
05,2016-12-08,4.83750000000002
05,2016-12-09,5.187500000000014
05,2016-12-10,4.762500000000024
05,2016-12-11,3.525000000000013
05,2016-12-12,0.337500000000027
05,2016-12-13,4.000000000000014
05,2016-12-14,3.012500000000017
05,2016-12-15,3.33750000000002
05,2016-12-16,5.412500000000023
05,2016-12-17,5.162500000000023
05,2016-12-18,1.5000000000000213
05,2016-12-19,1.3875000000000313
05,2016-12-20,7.487500000000026
05,2016-12-21,9.187500000000021
05,2016-12-22,6.387500000000017
05,2016-12-23,5.15000000000002
05,2016-12-24,3.462500000000013
05,2016-12-25,0.8625000000000256
05,2016-12-26,5.27500000000002
05,2016-12-27,2.0750000000000246
05,2016-12-28,2.2000000000000246
05,2016-12-29,2.6125000000000114
05,2016-12-30,0.5000000000000213
05,2016-12-31,2.6125000000000327
05,2017-01-01,2.7500000000000355
05,2017-01-02,-0.14999999999997726
05,2017-01-03,-0.5624999999999787
05,2017-01-04,-1.862499999999983
05,2017-01-05,0.4250000000000185
05,2017-01-06,-4.09999999999998
05,2017-01-07,-4.612499999999983
05,2017-01-08,-0.7124999999999773
05,2017-01-09,-2.8249999999999815
05,2017-01-10,-2.837499999999963
05,2017-01-11,-3.2624999999999815
05,2017-01-12,-0.2374999999999759
05,2017-01-13,0.6000000000000227
05,2017-01-14,-2.08749999999997
05,2017-01-15,-2.3374999999999844
05,2017-01-16,-4.149999999999984
05,2017-01-17,-0.7874999999999801
05,2017-01-18,3.0500000000000114
05,2017-01-19,4.125000000000021
05,2017-01-20,3.450000000000024
05,2017-01-21,4.675000000000026
05,2017-01-22,6.337500000000027
05,2017-01-23,5.925000000000033
05,2017-01-24,1.2250000000000298
05,2017-01-25,2.1625000000000156
05,2017-01-26,6.737500000000033
05,2017-01-27,5.575000000000031
05,2017-01-28,6.900000000000013
05,2017-01-29,4.800000000000026
05,2017-01-30,4.2375000000000185
05,2017-01-31,3.837500000000034
05,2017-02-01,6.825000000000031
05,2017-02-02,7.250000000000007
05,2017-02-03,4.762500000000017
05,2017-02-04,1.9750000000000227
05,2017-02-05,0.41250000000002274
05,2017-02-06,2.712500000000027
05,2017-02-07,1.2375000000000185
05,2017-02-08,2.3125000000000284
05,2017-02-09,5.08750000000002
05,2017-02-10,3.825000000000017
05,2017-02-11,2.8625000000000256
05,2017-02-12,5.925000000000026
05,2017-02-13,8.675000000000026
05,2017-02-14,8.300000000000033
05,2017-02-15,8.387500000000024
05,2017-02-16,6.812500000000014
05,2017-02-17,5.987500000000033
05,2017-02-18,6.02500000000002
05,2017-02-19,5.400000000000027
05,2017-02-20,4.887500000000017
05,2017-02-21,6.4571428571428715
05,2017-02-22,12.02500000000002
05,2017-02-23,8.812500000000021
05,2017-02-24,7.450000000000024
05,2017-02-25,7.375000000000028
05,2017-02-26,6.100000000000023
05,2017-02-27,6.4250000000000185
05,2017-02-28,5.425000000000033
05,2017-03-01,3.0500000000000256
05,2017-03-02,6.100000000000037
05,2017-03-03,8.125000000000021
05,2017-03-04,5.950000000000031
05,2017-03-05,1.90000000000002
05,2017-03-06,3.0375000000000227
05,2017-03-07,2.65000000000002
05,2017-03-08,4.08750000000002
05,2017-03-09,7.700000000000024
05,2017-03-10,8.46250000000002
05,2017-03-11,9.550000000000033
05,2017-03-12,8.700000000000017
05,2017-03-13,8.812500000000021
05,2017-03-14,9.275000000000034
05,2017-03-15,10.762500000000024
05,2017-03-16,11.762500000000017
05,2017-03-17,11.35000000000003
05,2017-03-18,9.312500000000014
05,2017-03-19,11.175000000000026
05,2017-03-20,13.262500000000017
05,2017-03-21,11.887500000000024
05,2017-03-22,11.050000000000026
05,2017-03-23,9.225000000000016
05,2017-03-24,9.950000000000024
05,2017-03-25,8.450000000000024
05,2017-03-26,6.600000000000023
05,2017-03-27,10.90000000000002
05,2017-03-28,10.925000000000033
05,2017-03-29,12.78750000000003
05,2017-03-30,13.612500000000026
05,2017-03-31,11.612500000000018
05,2017-04-01,7.400000000000027
05,2017-04-02,8.450000000000031
05,2017-04-03,12.800000000000011
05,2017-04-04,11.925000000000018
05,2017-04-05,7.725000000000016
05,2017-04-06,9.52500000000002
05,2017-04-07,11.800000000000033
05,2017-04-08,14.062500000000028
05,2017-04-09,14.212500000000013
05,2017-04-10,13.325000000000024
05,2017-04-11,13.025000000000027
05,2017-04-12,14.162500000000016
05,2017-04-13,14.050000000000026
05,2017-04-14,13.875000000000021
05,2017-04-15,11.725000000000023
05,2017-04-16,10.350000000000023
05,2017-04-17,9.962500000000027
05,2017-04-18,8.062500000000014
05,2017-04-19,6.16250000000003
05,2017-04-20,6.65000000000002
05,2017-04-21,8.037500000000023
05,2017-04-22,11.512500000000024
05,2017-04-23,12.90000000000002
05,2017-04-24,11.800000000000026
05,2017-04-25,10.062500000000021
05,2017-04-26,5.837500000000027
05,2017-04-27,5.050000000000026
05,2017-04-28,4.812500000000028
05,2017-04-29,8.237500000000026
05,2017-04-30,9.900000000000027
05,2017-05-01,6.125000000000028
05,2017-05-02,4.46250000000002
05,2017-05-03,6.662500000000023
05,2017-05-04,6.625000000000021
05,2017-05-05,11.550000000000033
05,2017-05-06,9.425000000000026
05,2017-05-07,10.08750000000002
05,2017-05-08,10.83750000000002
05,2017-05-09,12.112500000000011
05,2017-05-10,11.912500000000023
05,2017-05-11,11.775000000000034
05,2017-05-12,9.850000000000023
05,2017-05-13,12.450000000000026
05,2017-05-14,13.35000000000003
05,2017-05-15,16.225000000000023
05,2017-05-16,18.18750000000003
05,2017-05-17,18.462500000000027
05,2017-05-18,16.550000000000026
05,2017-05-19,12.562500000000028
05,2017-05-20,10.687500000000028
05,2017-05-21,14.750000000000021
05,2017-05-22,16.62500000000002
05,2017-05-23,18.575000000000017
05,2017-05-24,20.06250000000003
05,2017-05-25,20.31250000000002
05,2017-05-26,19.90000000000002
05,2017-05-27,20.500000000000014
05,2017-05-28,21.137500000000024
05,2017-05-29,20.600000000000023
05,2017-05-30,19.825000000000024
05,2017-05-31,16.512500000000017
05,2017-06-01,15.737500000000026
05,2017-06-02,17.87500000000002
05,2017-06-03,18.00000000000003
05,2017-06-04,18.287500000000016
05,2017-06-05,15.062500000000028
05,2017-06-06,13.987500000000026
05,2017-06-07,12.812500000000014
05,2017-06-08,17.40000000000002
05,2017-06-09,17.900000000000027
05,2017-06-10,20.662500000000016
05,2017-06-11,23.01250000000001
05,2017-06-12,23.812500000000007
05,2017-06-13,24.13750000000003
05,2017-06-14,22.512500000000017
05,2017-06-15,22.61250000000002
05,2017-06-16,22.512500000000024
05,2017-06-17,22.025000000000027
05,2017-06-18,23.57500000000003
05,2017-06-19,23.61250000000002
05,2017-06-20,23.66250000000003
05,2017-06-21,21.03750000000001
05,2017-06-22,22.425000000000026
05,2017-06-23,25.28571428571431
05,2017-06-24,24.550000000000026
05,2017-06-25,21.212500000000027
05,2017-06-26,20.70000000000001
05,2017-06-27,22.900000000000027
05,2017-06-28,14.887500000000017
05,2017-06-29,12.787500000000023
05,2017-06-30,14.333333333333352
05,2017-07-01,14.787500000000016
05,2017-07-02,16.062500000000014
05,2017-07-03,18.850000000000023
05,2017-07-04,21.475000000000016
05,2017-07-05,22.400000000000027
05,2017-07-06,23.037500000000016
05,2017-07-07,24.31250000000002
05,2017-07-08,25.11250000000002
05,2017-07-09,22.28750000000003
05,2017-07-10,20.112500000000026
05,2017-07-11,16.00000000000003
05,2017-07-12,20.575000000000024
05,2017-07-13,21.025000000000027
05,2017-07-14,19.987500000000026
05,2017-07-15,19.42500000000002
05,2017-07-16,20.850000000000023
05,2017-07-17,21.90000000000002
05,2017-07-18,22.31250000000002
05,2017-07-19,22.00000000000003
05,2017-07-20,22.137500000000024
05,2017-07-21,19.600000000000016
05,2017-07-22,21.962500000000034
05,2017-07-23,22.387500000000017
05,2017-07-24,19.31250000000002
05,2017-07-25,16.21250000000002
05,2017-07-26,16.88750000000003
05,2017-07-27,19.887500000000017
05,2017-07-28,22.775000000000027
05,2017-07-29,21.800000000000026
05,2017-07-30,22.93750000000003
05,2017-07-31,24.93750000000003
05,2017-08-01,25.93750000000003
05,2017-08-02,26.087500000000034
05,2017-08-03,27.087500000000027
05,2017-08-04,27.225000000000023
05,2017-08-05,26.162500000000023
05,2017-08-06,21.512500000000017
05,2017-08-07,22.500000000000036
05,2017-08-08,19.512500000000017
05,2017-08-09,18.07500000000003
05,2017-08-10,16.287500000000023
05,2017-08-11,13.212500000000034
05,2017-08-12,15.337500000000027
05,2017-08-13,17.837500000000013
05,2017-08-14,21.31250000000002
05,2017-08-15,21.550000000000026
05,2017-08-16,20.225000000000023
05,2017-08-17,22.650000000000013
05,2017-08-18,24.237500000000033
05,2017-08-19,20.912500000000023
05,2017-08-20,17.11250000000001
05,2017-08-21,18.837500000000027
05,2017-08-22,20.750000000000014
05,2017-08-23,21.66250000000003
05,2017-08-24,20.350000000000023
05,2017-08-25,21.63750000000003
05,2017-08-26,22.275000000000027
05,2017-08-27,23.63750000000003
05,2017-08-28,25.02500000000002
05,2017-08-29,24.150000000000023
05,2017-08-30,23.757142857142874
05,2017-08-31,16.75000000000002
05,2017-09-01,16.314285714285727
05,2017-09-02,12.66250000000003
05,2017-09-03,13.087500000000013
05,2017-09-04,16.51250000000003
05,2017-09-05,19.012500000000017
05,2017-09-06,17.812500000000014
05,2017-09-07,14.925000000000018
05,2017-09-08,15.975000000000016
05,2017-09-09,12.225000000000023
05,2017-09-10,12.012500000000017
05,2017-09-11,12.437500000000014
05,2017-09-12,12.500000000000028
05,2017-09-13,14.537500000000023
05,2017-09-14,13.937500000000028
05,2017-09-15,6.700000000000031
05,2017-09-16,10.562500000000021
05,2017-09-17,9.500000000000014
05,2017-09-18,9.862500000000026
05,2017-09-19,7.77500000000002
05,2017-09-20,9.675000000000018
05,2017-09-21,12.550000000000026
05,2017-09-22,14.037500000000023
05,2017-09-23,13.97500000000003
05,2017-09-24,14.762500000000024
05,2017-09-25,14.300000000000018
05,2017-09-26,14.725000000000023
05,2017-09-27,16.48750000000002
05,2017-09-28,15.550000000000018
05,2017-09-29,15.925000000000033
05,2017-09-30,13.750000000000028
05,2017-10-01,14.65000000000002
05,2017-10-02,15.125000000000028
05,2017-10-03,15.162500000000016
05,2017-10-04,14.312500000000021
05,2017-10-05,15.187500000000014
05,2017-10-06,12.662500000000023
05,2017-10-07,10.362500000000026
05,2017-10-08,10.862500000000018
05,2017-10-09,10.837500000000027
05,2017-10-10,11.450000000000024
05,2017-10-11,13.175000000000026
05,2017-10-12,13.837500000000027
05,2017-10-13,15.02500000000002
05,2017-10-14,15.362500000000026
05,2017-10-15,15.27500000000002
05,2017-10-16,15.812500000000028
05,2017-10-17,15.612500000000018
05,2017-10-18,13.837500000000027
05,2017-10-19,15.675000000000018
05,2017-10-20,12.825000000000017
05,2017-10-21,14.550000000000018
05,2017-10-22,9.150000000000027
05,2017-10-23,7.2375000000000185
05,2017-10-24,8.425000000000026
05,2017-10-25,12.762500000000024
05,2017-10-26,13.937500000000021
05,2017-10-27,13.91250000000003
05,2017-10-28,8.537500000000016
05,2017-10-29,7.7375000000000185
05,2017-10-30,7.800000000000033
05,2017-10-31,7.362500000000026
05,2017-11-01,8.450000000000024
05,2017-11-02,7.887500000000031
05,2017-11-03,8.937500000000021
05,2017-11-04,8.78750000000003
05,2017-11-05,6.77500000000002
05,2017-11-06,5.050000000000026
05,2017-11-07,3.9375000000000213
05,2017-11-08,3.150000000000034
05,2017-11-09,3.775000000000027
05,2017-11-10,2.2250000000000227
05,2017-11-11,3.6875000000000213
05,2017-11-12,6.762500000000024
05,2017-11-13,3.6625000000000227
05,2017-11-14,4.816666666666692
05,2017-11-15,4.375000000000028
05,2017-11-16,7.375000000000021
05,2017-11-17,5.162500000000023
05,2017-11-18,2.075000000000017
05,2017-11-19,1.8125000000000213
05,2017-11-20,2.2000000000000313
05,2017-11-21,4.412500000000023
05,2017-11-22,6.08750000000002
05,2017-11-23,4.737500000000026
05,2017-11-24,4.537500000000023
05,2017-11-25,5.812500000000028
05,2017-11-26,1.9375000000000286
05,2017-11-27,-1.4374999999999858
05,2017-11-28,-0.2249999999999801
05,2017-11-29,1.785714285714302
05,2017-11-30,-1.3249999999999673
05,2017-12-01,-3.1249999999999787
05,2017-12-02,2.6875000000000213
05,2017-12-03,-1.1999999999999815
05,2017-12-04,-2.9374999999999645
05,2017-12-05,-0.224999999999973
05,2017-12-06,2.0375000000000227
05,2017-12-07,-0.27499999999998437
05,2017-12-08,0.5375000000000227
05,2017-12-09,-3.47499999999998
05,2017-12-10,-4.362499999999969
05,2017-12-11,1.9125000000000227
05,2017-12-12,2.587500000000027
05,2017-12-13,-1.4374999999999787
05,2017-12-14,0.8625000000000185
05,2017-12-15,2.150000000000027
05,2017-12-16,-1.0124999999999673
05,2017-12-17,-3.437499999999986
05,2017-12-18,-4.787499999999973
05,2017-12-19,-2.9499999999999815
05,2017-12-20,-2.9499999999999744
05,2017-12-21,-1.7571428571428263
05,2017-12-22,0.38750000000002416
05,2017-12-23,0.5750000000000242
05,2017-12-24,4.300000000000026
05,2017-12-25,2.637500000000024
05,2017-12-26,1.3750000000000284
05,2017-12-27,0.6125000000000185
05,2017-12-28,-2.5124999999999815
05,2017-12-29,-6.149999999999964
05,2017-12-30,0.33750000000002
05,2017-12-31,2.962500000000027
05,2018-01-01,2.5500000000000327
05,2018-01-02,1.650000000000027
05,2018-01-03,3.5375000000000156
05,2018-01-04,2.6625000000000227
05,2018-01-05,4.437500000000028
05,2018-01-06,5.387500000000024
05,2018-01-07,8.537500000000023
05,2018-01-08,7.337500000000034
05,2018-01-09,4.0500000000000185
05,2018-01-10,1.5000000000000284
05,2018-01-11,2.1250000000000284
05,2018-01-12,3.700000000000024
05,2018-01-13,2.1125000000000256
05,2018-01-14,2.0625000000000284
05,2018-01-15,2.7625000000000313
05,2018-01-16,4.125000000000028
05,2018-01-17,3.3000000000000256
05,2018-01-18,1.2250000000000227
05,2018-01-19,2.950000000000017
05,2018-01-20,-0.2374999999999759
05,2018-01-21,4.125000000000028
05,2018-01-22,5.46250000000002
05,2018-01-23,4.912500000000016
05,2018-01-24,4.887500000000024
05,2018-01-25,3.7375000000000185
05,2018-01-26,5.325000000000024
05,2018-01-27,6.487500000000026
05,2018-01-28,4.975000000000023
05,2018-01-29,3.512500000000024
05,2018-01-30,2.8000000000000114
05,2018-01-31,1.8000000000000114
05,2018-02-01,1.0000000000000213
05,2018-02-02,-0.8749999999999787
05,2018-02-03,-2.0749999999999673
05,2018-02-04,-0.8624999999999758
05,2018-02-05,1.5750000000000313
05,2018-02-06,3.900000000000027
05,2018-02-07,2.1875000000000213
05,2018-02-08,-1.0874999999999702
05,2018-02-09,0.6750000000000257
05,2018-02-10,0.150000000000027
05,2018-02-11,0.4875000000000185
05,2018-02-12,1.650000000000027
05,2018-02-13,-1.2499999999999716
05,2018-02-14,-0.8249999999999744
05,2018-02-15,2.3625000000000256
05,2018-02-16,6.912500000000023
05,2018-02-17,4.850000000000023
05,2018-02-18,2.525000000000027
05,2018-02-19,2.075000000000024
05,2018-02-20,1.1125000000000327
05,2018-02-21,1.8000000000000256
05,2018-02-22,0.17500000000001853
05,2018-02-23,3.3250000000000313
05,2018-02-24,7.750000000000028
05,2018-02-25,2.5625000000000213
05,2018-02-26,-4.09999999999998
05,2018-02-27,-5.962499999999977
05,2018-02-28,-5.059999999999979
05,2018-03-01,-4.1999999999999815
05,2018-03-02,1.5625000000000284
05,2018-03-03,0.9000000000000128
05,2018-03-04,3.3625000000000327
05,2018-03-05,5.425000000000026
05,2018-03-06,3.775000000000027
05,2018-03-07,4.137500000000017
05,2018-03-08,4.412500000000023
05,2018-03-09,6.375000000000021
05,2018-03-10,5.60000000000003
05,2018-03-11,4.437500000000014
05,2018-03-12,4.537500000000016
05,2018-03-13,5.325000000000017
05,2018-03-14,6.8625000000000185
05,2018-03-15,3.3875000000000313
05,2018-03-16,5.750000000000021
05,2018-03-17,2.8750000000000213
05,2018-03-18,2.150000000000027
05,2018-03-19,3.687500000000014
